NodeName,FLOPs,WeightMemory[MB],OutMemory[MB],NextNodeName,EdgeDataSize[MB]
/model.23/cv3.1/cv3.1.2/Conv,98560000.0,0.1232,0.512,/model.23/Concat_2,0.512
/model.23/Concat_2,0.0,0,0.9216,/model.23/Reshape_4,0.9216
/model.23/Reshape_4,0.0,2.4e-05,0.9216,/model.23/Concat_4,0.9216
/model.23/cv2.1/cv2.1.0/act/Sigmoid,9830400.0,0,0.6144,/model.23/cv2.1/cv2.1.0/act/Mul,0.6144
/model.23/cv2.1/cv2.1.0/act/Mul,307200.0,0,0.6144,/model.23/cv2.1/cv2.1.1/conv/Conv,0.6144
/model.23/cv2.1/cv2.1.1/conv/Conv,265728000.0,0.33216,0.6144,/model.23/cv2.1/cv2.1.1/act/Sigmoid,0.6144,/model.23/cv2.1/cv2.1.1/act/Mul,0.6144
/model.23/cv2.1/cv2.1.1/act/Sigmoid,9830400.0,0,0.6144,/model.23/cv2.1/cv2.1.1/act/Mul,0.6144
/model.23/cv2.1/cv2.1.1/act/Mul,307200.0,0,0.6144,/model.23/cv2.1/cv2.1.2/Conv,0.6144
/model.23/cv2.1/cv2.1.2/Conv,19865600.0,0.024832,0.4096,/model.23/Concat_2,0.4096
/model.23/cv4.1/cv4.1.0/act/Sigmoid,9830400.0,0,0.6144,/model.23/cv4.1/cv4.1.0/act/Mul,0.6144
/model.23/cv4.1/cv4.1.0/act/Mul,307200.0,0,0.6144,/model.23/cv4.1/cv4.1.1/conv/Conv,0.6144
/model.23/cv4.1/cv4.1.1/conv/Conv,265728000.0,0.33216,0.6144,/model.23/cv4.1/cv4.1.1/act/Sigmoid,0.6144,/model.23/cv4.1/cv4.1.1/act/Mul,0.6144
/model.23/cv4.1/cv4.1.1/act/Sigmoid,9830400.0,0,0.6144,/model.23/cv4.1/cv4.1.1/act/Mul,0.6144
/model.23/cv4.1/cv4.1.1/act/Mul,307200.0,0,0.6144,/model.23/cv4.1/cv4.1.2/Conv,0.6144
/model.23/cv4.1/cv4.1.2/Conv,9932800.0,0.012416,0.2048,/model.23/Reshape_1,0.2048
/model.23/Reshape_1,0.0,2.4e-05,0.2048,/model.23/Concat,0.2048
/model.20/act/Sigmoid,19660800.0,0,1.2288,/model.20/act/Mul,1.2288
/model.20/act/Mul,614400.0,0,1.2288,/model.21/Concat,1.2288
/model.21/Concat,0.0,0,2.4576,/model.22/cv1/conv/Conv,2.4576
/model.22/cv1/conv/Conv,944332800.0,4.7216640000000005,1.2288,/model.22/cv1/act/Sigmoid,1.2288,/model.22/cv1/act/Mul,1.2288
/model.22/cv1/act/Sigmoid,19660800.0,0,1.2288,/model.22/cv1/act/Mul,1.2288
/model.22/cv1/act/Mul,614400.0,0,1.2288,/model.22/Split,1.2288
/model.22/Split,0.0,1.6e-05,1.2288,/model.22/Concat,1.2288,/model.22/Concat,1.2288,/model.22/m.0/cv1/conv/Conv,0.6144,/model.22/m.0/cv2/conv/Conv,0.6144
/model.22/Concat,0.0,0,2.4576,/model.22/cv2/conv/Conv,2.4576
/model.22/m.0/cv1/conv/Conv,59136000.0,0.29568,0.3072,/model.22/m.0/cv1/act/Sigmoid,0.3072,/model.22/m.0/cv1/act/Mul,0.3072
/model.22/m.0/cv2/conv/Conv,59136000.0,0.29568,0.3072,/model.22/m.0/cv2/act/Sigmoid,0.3072,/model.22/m.0/cv2/act/Mul,0.3072
/model.22/cv2/conv/Conv,944332800.0,4.7216640000000005,1.2288,/model.22/cv2/act/Sigmoid,1.2288,/model.22/cv2/act/Mul,1.2288
/model.22/cv2/act/Sigmoid,19660800.0,0,1.2288,/model.22/cv2/act/Mul,1.2288
/model.22/cv2/act/Mul,614400.0,0,1.2288,/model.23/cv4.2/cv4.2.0/conv/Conv,1.2288,/model.23/cv2.2/cv2.2.0/conv/Conv,1.2288,/model.23/cv3.2/cv3.2.0/cv3.2.0.0/conv/Conv,1.2288
/model.23/cv4.2/cv4.2.0/conv/Conv,530918400.0,2.654592,0.1536,/model.23/cv4.2/cv4.2.0/act/Sigmoid,0.1536,/model.23/cv4.2/cv4.2.0/act/Mul,0.1536
/model.23/cv2.2/cv2.2.0/conv/Conv,530918400.0,2.654592,0.1536,/model.23/cv2.2/cv2.2.0/act/Sigmoid,0.1536,/model.23/cv2.2/cv2.2.0/act/Mul,0.1536
/model.23/cv3.2/cv3.2.0/cv3.2.0.0/conv/Conv,6144000.0,0.030719999999999997,1.2288,/model.23/cv3.2/cv3.2.0/cv3.2.0.0/act/Sigmoid,1.2288,/model.23/cv3.2/cv3.2.0/cv3.2.0.0/act/Mul,1.2288
/model.23/cv3.2/cv3.2.0/cv3.2.0.0/act/Sigmoid,19660800.0,0,1.2288,/model.23/cv3.2/cv3.2.0/cv3.2.0.0/act/Mul,1.2288
/model.23/cv3.2/cv3.2.0/cv3.2.0.0/act/Mul,614400.0,0,1.2288,/model.23/cv3.2/cv3.2.0/cv3.2.0.1/conv/Conv,1.2288
/model.23/cv3.2/cv3.2.0/cv3.2.0.1/conv/Conv,236236800.0,1.181184,0.6144,/model.23/cv3.2/cv3.2.0/cv3.2.0.1/act/Sigmoid,0.6144,/model.23/cv3.2/cv3.2.0/cv3.2.0.1/act/Mul,0.6144
/model.23/cv3.2/cv3.2.0/cv3.2.0.1/act/Sigmoid,9830400.0,0,0.6144,/model.23/cv3.2/cv3.2.0/cv3.2.0.1/act/Mul,0.6144
/model.23/cv3.2/cv3.2.0/cv3.2.0.1/act/Mul,307200.0,0,0.6144,/model.23/cv3.2/cv3.2.1/cv3.2.1.0/conv/Conv,0.6144
/model.23/cv3.2/cv3.2.1/cv3.2.1.0/conv/Conv,3072000.0,0.015359999999999999,0.6144,/model.23/cv3.2/cv3.2.1/cv3.2.1.0/act/Sigmoid,0.6144,/model.23/cv3.2/cv3.2.1/cv3.2.1.0/act/Mul,0.6144
/model.23/cv3.2/cv3.2.1/cv3.2.1.0/act/Sigmoid,9830400.0,0,0.6144,/model.23/cv3.2/cv3.2.1/cv3.2.1.0/act/Mul,0.6144
/model.23/cv3.2/cv3.2.1/cv3.2.1.0/act/Mul,307200.0,0,0.6144,/model.23/cv3.2/cv3.2.1/cv3.2.1.1/conv/Conv,0.6144
/model.23/cv3.2/cv3.2.1/cv3.2.1.1/conv/Conv,118272000.0,0.59136,0.6144,/model.23/cv3.2/cv3.2.1/cv3.2.1.1/act/Sigmoid,0.6144,/model.23/cv3.2/cv3.2.1/cv3.2.1.1/act/Mul,0.6144
/model.23/cv3.2/cv3.2.1/cv3.2.1.1/act/Sigmoid,9830400.0,0,0.6144,/model.23/cv3.2/cv3.2.1/cv3.2.1.1/act/Mul,0.6144
/model.23/cv3.2/cv3.2.1/cv3.2.1.1/act/Mul,307200.0,0,0.6144,/model.23/cv3.2/cv3.2.2/Conv,0.6144
/model.23/cv3.2/cv3.2.2/Conv,24640000.0,0.1232,0.128,/model.23/Concat_3,0.128
/model.23/Concat_3,0.0,0,0.2304,/model.23/Reshape_5,0.2304
/model.23/Reshape_5,0.0,2.4e-05,0.2304,/model.23/Concat_4,0.2304
/model.23/cv2.2/cv2.2.0/act/Sigmoid,2457600.0,0,0.1536,/model.23/cv2.2/cv2.2.0/act/Mul,0.1536
/model.23/cv2.2/cv2.2.0/act/Mul,76800.0,0,0.1536,/model.23/cv2.2/cv2.2.1/conv/Conv,0.1536
/model.23/cv2.2/cv2.2.1/conv/Conv,66432000.0,0.33216,0.1536,/model.23/cv2.2/cv2.2.1/act/Sigmoid,0.1536,/model.23/cv2.2/cv2.2.1/act/Mul,0.1536
/model.23/cv2.2/cv2.2.1/act/Sigmoid,2457600.0,0,0.1536,/model.23/cv2.2/cv2.2.1/act/Mul,0.1536
/model.23/cv2.2/cv2.2.1/act/Mul,76800.0,0,0.1536,/model.23/cv2.2/cv2.2.2/Conv,0.1536
/model.23/cv2.2/cv2.2.2/Conv,4966400.0,0.024832,0.1024,/model.23/Concat_3,0.1024
/model.23/cv4.2/cv4.2.0/act/Sigmoid,2457600.0,0,0.1536,/model.23/cv4.2/cv4.2.0/act/Mul,0.1536
/model.23/cv4.2/cv4.2.0/act/Mul,76800.0,0,0.1536,/model.23/cv4.2/cv4.2.1/conv/Conv,0.1536
/model.23/cv4.2/cv4.2.1/conv/Conv,66432000.0,0.33216,0.1536,/model.23/cv4.2/cv4.2.1/act/Sigmoid,0.1536,/model.23/cv4.2/cv4.2.1/act/Mul,0.1536
/model.23/cv4.2/cv4.2.1/act/Sigmoid,2457600.0,0,0.1536,/model.23/cv4.2/cv4.2.1/act/Mul,0.1536
/model.23/cv4.2/cv4.2.1/act/Mul,76800.0,0,0.1536,/model.23/cv4.2/cv4.2.2/Conv,0.1536
/model.23/cv4.2/cv4.2.2/Conv,2483200.0,0.012416,0.0512,/model.23/Reshape_2,0.0512
/model.23/Reshape_2,0.0,2.4e-05,0.0512,/model.23/Concat,0.0512
/model.22/m.0/cv2/act/Sigmoid,4915200.0,0,0.3072,/model.22/m.0/cv2/act/Mul,0.3072
/model.22/m.0/cv2/act/Mul,153600.0,0,0.3072,/model.22/m.0/Concat,0.3072
